time,car_id,lane_number,current_velocity,following_distance,ahead_distance,label
15,4,2,25.503779293855825,3.661925508767288,4.820298192922129,1
15,5,3,19.748400549904726,2.333978100320299,1.6551192987649466,-1
15,6,1,27.890726734356598,2.362107441318773,1.801943210257124,-1
15,7,3,26.856290345590278,0.2599989822383269,2.438179804505292,1
15,8,2,26.23614698215648,4.647962718354787,0.1424717243219725,-1
15,9,2,25.361247650094334,1.1589933518080424,2.955384331402915,1
15,10,1,22.135945310590053,1.3495610047784483,1.0421423049431748,-1
15,11,3,12.719232936719289,1.7225804301561514,0.5618788698283556,-1
15,12,2,25.904422314683792,4.034511769840547,3.5594452918996344,1
15,13,2,25.582005814054515,1.6188901889474845,1.375657474981547,-1
15,14,2,24.74756059782822,2.697020397672196,0.0883039330601792,-1
15,15,3,19.501132282587008,1.0680287228437084,3.952137853526177,1
15,16,2,29.913951109979152,3.805138181175278,0.9864305621769448,-1
15,17,1,16.246998945456284,2.4527338919794435,2.269115786552057,-1
15,18,1,21.75886761516677,4.521969992535731,2.6635971761139405,-1
15,19,2,20.27603014477136,0.2091903934388966,0.3152584662422308,-1
15,20,2,12.319094009362088,0.0882949503196378,4.560932238121976,1
15,21,3,14.63544516653272,0.6852115328007163,0.7779058050786886,-1
15,22,2,18.019218172125637,0.5086866648566973,4.669307621038172,1
15,23,1,13.813664703142232,0.6081092798588222,1.4806346763554068,1
15,24,3,11.155566943600904,0.1863156700590912,4.044512479195583,1
15,25,1,12.389511328486147,2.5690827421210534,4.552628336984691,1
20,1,1,25.324217859581957,3.194990229052281,0.0694149549510952,-1
20,2,2,16.621087618921067,4.472291566993167,2.9619965561577386,1
20,3,2,26.59838263562671,1.033762988124095,4.806214408699086,1
20,4,1,16.419339000777143,2.688323451812386,0.1370931715971141,-1
20,5,1,24.06954420506553,4.107066734113048,3.0392869101583093,1
20,6,1,10.042890052355178,4.813942928771381,4.800045353585547,1
20,7,2,22.870937677794863,0.670460258869835,2.52744675537826,1
20,8,2,24.82924487016581,3.30592506905486,0.491361224680697,1
20,9,2,11.479176613651063,0.5265208805804938,2.9887423324245344,1
20,10,3,10.228710285307873,1.676491461195737,2.3801219732233325,1
20,11,3,28.19195173878302,0.1423244214264118,3.1834781046510137,1
20,12,2,29.671406221136007,1.661932162639248,0.0224029979479833,-1
20,13,3,26.22112448193512,1.9316884728683048,1.190272661807139,-1
20,14,1,16.939724573091276,4.315842716303188,3.23184753270858,1
20,15,3,26.2815270334882,2.9610623379203056,4.977868502164861,1
20,16,2,19.338414869683564,1.96284922105224,2.305079471884529,1
20,17,3,19.927044872875744,1.8188524721170567,0.938306089333974,-1
20,18,3,11.63898985716922,1.7421460702500764,2.6362281726313643,-1
20,19,2,15.839023658672517,0.2933956456594261,3.605051740878032,1
20,20,1,10.657075715486036,4.490749303411626,3.840210564806088,-1
20,21,3,10.21962106807262,3.36096376068973,2.0727835651051767,1
20,22,2,12.947607357173991,1.4921481747714505,4.9776464043365625,1
20,23,1,16.813612723695393,2.02248577288444,2.305178916098201,1
20,24,1,21.19228718811896,0.0428755783388307,0.7636531488249143,-1
20,25,2,14.329296980863315,0.789086190551867,2.638684454885381,-1
25,1,3,21.12095906973095,0.1441852017136347,0.0556286280978463,-1
25,2,2,17.65925523510471,2.7224756006943096,2.1559152395100805,-1
25,3,3,23.727452650646747,4.181960199465131,3.5403159347192705,-1
25,4,2,20.33257420081596,2.3257301239122925,3.677559806837264,1
25,5,2,24.2747465648504,2.4990970750583537,4.728630007493357,1
25,6,2,17.913342691721517,1.1565779603038866,0.2859988326702595,-1
25,7,3,16.597425402999455,4.689368828268478,2.326111843022796,-1
25,8,1,13.79536827267594,1.961655640708757,4.095910994965936,1
25,9,3,14.942136592663203,4.175961912683942,4.538254778362372,1
25,10,1,20.53562794483595,3.5683434866912056,4.658607817242947,1
25,11,2,25.6703634037452,2.5603512053456097,3.011381215036304,-1
25,12,1,25.107086733938484,2.9010896068194207,0.4902285348497415,1
25,13,3,14.117334356535846,2.910052861218713,3.7775118430995343,1
25,14,2,11.450461842329156,0.0493484102684638,2.949128944428322,-1
25,15,1,19.05305858762633,1.1868983938723088,3.087105762909978,-1
25,16,3,27.95172781718043,3.486358268560046,4.240755114786442,1
25,17,2,10.540268536678155,3.021486019476764,2.618476265633544,1
25,18,1,14.804332167943183,1.3441375941327665,1.7546764681873273,-1
25,19,2,27.470937504774792,3.0702446730839803,2.5866254931417587,-1
25,20,3,28.47152504797165,3.0807104775303653,4.099261991629501,1
25,21,3,14.585523082804194,0.9876421851121986,1.0346837374924045,-1
25,22,1,11.070442576452567,1.3408746680411898,4.532592283799108,-1
25,23,3,29.52404627473077,1.282378966189096,1.5847842005900403,-1
25,24,1,16.359381758627613,2.694356083857877,4.892090681892751,1
25,25,2,21.520949614024342,4.815910173295656,2.5565082193505257,-1
25,26,1,12.33052569752493,4.647035367532007,4.357862952837329,1
25,27,3,27.373329524292235,4.98696353566263,1.7905514016916655,0
25,28,2,12.779329900638274,0.6869629292612406,3.1900016893934464,0
25,29,2,21.256047860217613,0.6079419154321536,1.2777884017334862,0
30,1,3,25.600150076221052,3.079647792780647,0.873780606928945,1
30,2,3,12.05645906109934,2.3817411353646896,1.7305330200262492,-1
30,3,1,21.07564977729,4.116690544712778,0.3646465131630111,-1
30,4,2,25.88358113646391,2.012331086786653,0.4639760444574575,-1
30,5,1,19.25315391146799,1.1699147108302854,2.7872857554637456,-1
30,6,3,17.944999814491684,0.358189680053067,0.7710780849831422,1
30,7,1,21.4875815512905,1.588819188520017,1.4909419214165531,-1
30,8,1,24.307242198194363,2.1401786991667078,3.0872080907212944,-1
30,9,1,14.212956041027356,3.0933050615190387,1.818517188442288,-1
35,1,1,28.573139000417,0.4036040253080702,1.9371344439560008,1
35,2,1,29.46381016693416,3.492648433320732,2.6753606423999483,1
35,3,3,29.106302532009572,2.939806070002775,3.947034580236763,1
35,4,3,21.883674812624527,3.0144766772952014,2.686405395014464,1
35,5,2,22.238322610342784,2.610465095407255,3.030933730696801,1
35,6,2,25.91905578038229,0.2125457300708061,1.176337506756267,1
35,7,3,22.075478554815135,4.949469485996619,1.1767317347945006,-1
35,8,1,20.924473831241137,4.879178827487914,3.582446537728936,1
35,9,2,26.32214885492854,0.0774620761154787,0.4821650756603712,-1
35,10,3,15.324744592582002,0.7651368310516871,2.950736654920206,-1
35,11,2,21.05082554309028,0.7839963896414215,2.39327481680416,-1
35,12,3,23.46189697506776,0.8144068554668737,4.455823368050511,1
35,13,1,19.05833225244196,1.6826881939635712,1.9207662079877608,-1
35,14,1,26.875130857535986,2.84408334181069,1.9459074711524904,-1
35,15,1,18.191294892369903,0.391261848744654,3.1677182746370702,1
35,16,1,20.73815928943185,2.220916318486956,4.236567407532148,-1
35,17,1,21.622389309732256,0.9734258878079604,1.173111583798322,-1
35,18,2,18.02565566343703,4.275339025527007,4.208049134593882,1
35,19,1,26.29402307422624,0.2593118702427555,3.52996872477089,1
35,20,3,21.19691500008057,4.462273956630654,4.314446951917152,1
35,21,2,11.954491927529231,1.216508889676517,4.884856878999791,1
35,22,2,16.195471798734637,4.924051282433403,0.4174113767074711,-1
40,1,3,21.36238721289285,0.5899669237276545,1.7826745913664543,-1
40,2,3,28.91950017541588,0.2580405617283404,2.9799850735120312,1
40,3,3,28.87886575532136,0.2698026315012169,4.209419233468824,1
40,4,2,20.80341877295609,2.0951505114495648,0.3848379439540689,-1
40,5,3,23.372601203893552,1.6291906371985585,2.4228125861823644,-1
40,6,2,20.081260587956688,2.210687025006539,2.5238340834157813,1
40,7,2,21.46222742094585,1.7486096760528786,3.01433646301429,1
40,8,1,19.281967394654878,2.987767120432565,4.235371797404641,1
40,9,2,27.78394502100544,3.5134842794276877,2.4004408576471854,1
40,10,1,24.22339009693328,0.4273655560448136,2.981504740498683,1
40,11,1,24.632478085660168,4.123468833163725,4.421264937814158,1
40,12,3,28.00472296584527,2.7983800395503,3.292972469783712,-1
40,13,3,27.594450494731927,3.763195792011633,3.0866103686574142,1
40,14,1,28.8330014868672,0.6543431077328343,3.2906758980270427,1
40,15,3,10.354368825810724,2.251746941140127,4.9217885019170335,1
40,16,1,15.150212308664743,4.938465070895632,0.6027231217868356,-1
40,17,1,20.45604594605371,4.368721212043102,0.9245686011336324,-1
40,18,1,10.878140463028704,2.794598006441072,4.665997424664766,1
40,19,1,19.64456685142813,1.3148227007678948,1.1690072995514378,-1
45,1,2,23.89969092438894,0.5705005797841295,3.5469798596795776,1
45,2,3,17.12254359650068,0.3844853761962169,1.3518761636310273,-1
45,3,3,29.651175038845214,2.403378053233358,3.0795314196436268,-1
45,4,1,27.16902720190271,0.7874123204836303,2.2254309296829486,1
45,5,3,12.716725907773975,4.942161986984246,1.1996449466116232,-1
45,6,1,25.52925357400181,2.6585727309375,1.9098739685203456,-1
45,7,2,26.59983477598894,3.319795548205451,1.3175490521374025,-1
45,8,2,23.8074095847999,2.256406843616134,0.5477627457414197,-1
45,9,3,17.917420696055206,4.010137581278904,3.1498869690931883,1
50,1,1,17.13045184860879,2.1036314008029167,2.1759298700221734,-1
50,2,2,23.1401520217775,0.1333500423177008,1.7291196439698546,1
50,3,1,19.90041895902776,1.049871627245188,1.71780796983876,-1
50,4,3,28.843084204989815,2.2566654076904182,0.9607654279400196,-1
50,5,3,21.932279543358213,1.1723859510418488,2.8131131787799664,1
50,6,1,11.5467924286024,3.585055079790819,4.121807594903411,1
50,7,2,15.363185765495045,2.169434995867056,1.8326111085055512,1
50,8,3,25.678404198412963,1.678150564146463,1.9436958780162468,1
50,9,1,28.603860811368968,4.868544144654344,0.1602621525564884,-1
50,10,3,16.465227482349558,3.9549877647582248,4.531692523792804,1
50,11,3,20.46383490225069,3.314489798897081,1.2337668654393692,-1
50,12,1,25.727462693801677,3.7034541862532175,4.582751763546631,1
55,1,3,24.28068578195713,3.2455339280513438,4.680742855162617,1
55,2,2,14.74628161192186,1.8260489052780708,3.72194410546756,1
55,3,1,16.498652459804408,4.879456017718259,0.6488624945227495,-1
55,4,3,18.22993530250839,4.420425212987926,3.653473123667819,1
55,5,2,24.84579705829561,4.704049422499603,2.039949053177362,-1
55,6,1,25.999661483204637,3.245200163059552,3.643685772593571,-1
55,7,2,25.58341644533885,3.400012337914597,1.0848236842786236,-1
55,8,3,13.588936870943362,2.2951295994476517,2.318325094951251,1
55,9,1,10.835994376887566,0.586900325518237,1.6051431969202468,1
55,10,3,14.52210277968868,2.9060856559869555,1.4863583565772704,-1
55,11,2,14.430168380752391,0.4281921763676177,0.4049831063029163,-1
55,12,3,19.06288857628908,1.8287733659809724,3.821697580019299,-1
55,13,2,16.641475612390757,0.1614895788357334,4.35610143290601,1
55,14,2,17.55590751164361,2.4242853095969124,1.1309993493329378,-1
55,15,2,15.63712034271841,1.8935464848073824,3.711489741160548,-1
55,16,3,28.872492846455987,1.90303429290302,4.854386532197613,1
55,17,3,10.207972432434566,0.4065417758923756,1.934852588043685,1
55,18,3,12.524567969281431,0.953940640521596,3.891025317180985,-1
55,19,3,17.444401878927565,4.070957071849309,2.7131999403202496,1
55,20,3,24.7846312014662,2.4424172499611423,1.50911392473492,-1
55,21,3,24.630775452805963,3.359663659865805,1.996311715727359,-1
55,22,2,27.39096819431661,3.1463647901881915,4.974776876525721,1
55,23,3,25.043981340693357,2.885104429633975,1.4255011992299127,-1
55,24,2,26.532930102243323,0.0178046729181541,2.4537484286294693,-1
55,25,1,17.8950237745646,1.7849588336018984,0.4890962657293907,-1
55,26,1,27.17265164726899,0.643331638998651,2.697631818501435,-1
55,27,1,27.233196553942136,4.0444433865822,3.07003751858085,1
55,28,2,19.812490188142043,3.5058782911742634,0.6334987726327668,-1
60,1,2,27.000017062805085,0.1698427091279464,1.5577599144479009,-1
60,2,2,21.600255074692228,2.3712116896155138,3.3103751616506045,-1
60,3,3,24.39272000214399,3.3766498191632244,4.397652219266625,1
60,4,3,29.84562972129194,0.9455933078410588,1.865544306311472,-1
60,5,1,28.19024449520055,1.3572926044816658,0.6806065694208968,-1
60,6,3,29.020447129312373,1.9827413840228123,3.588869932146923,-1
60,7,1,23.845280774935382,4.251043849035845,1.4197713560455183,1
60,8,3,27.42601922945368,4.288952133695664,0.1760816992369446,-1
60,9,3,26.34744561437009,3.9335499282204327,0.127512594677811,-1
60,10,2,18.57375232487662,4.793050329218814,2.0019500223849045,1
60,11,1,11.18324811765116,2.566655094240053,3.4025067675143528,1
60,12,3,11.586747683424717,0.912244534584552,1.2600106286065904,-1
60,13,2,18.39938339956348,3.555246358887329,1.1329975371606338,-1
60,14,1,16.230832872544134,3.981781781581679,4.989282711810012,1
60,15,1,18.7063680132696,4.2828118691032095,1.195617927960428,-1
60,16,2,16.59175690641164,3.1509433626404784,4.878097066410364,1
60,17,2,25.98136109009116,0.1123340009236534,0.6417754413350735,-1
60,18,3,28.10502877802861,4.66050836871633,2.473104287454876,-1
60,19,1,20.44440217235467,0.1570732905620786,2.9315543783288245,1
60,20,2,15.88383363219859,4.980842713639214,2.1110440234803445,1
60,21,1,15.408616737160784,4.482800214924881,3.756208170939454,1
60,22,1,10.798098940885962,2.459860181177892,0.1356202693915947,-1
65,1,3,22.713416770687783,0.7773385874906208,2.328630460792906,1
65,2,3,13.629090635318455,1.5793392642559008,4.130113259516792,1
65,3,2,25.915470300898388,2.612882866757278,2.383551817567961,-1
65,4,3,13.832444503841693,3.546786391301404,4.791546035790383,1
65,5,2,14.70688255652295,4.038877599955102,2.4856129829006264,1
65,6,1,14.186881795729745,2.025297750320019,3.8891204226331393,1
65,7,1,19.40268322390192,4.732464859143434,1.2802353228391945,-1
65,8,2,19.41796987036274,3.7425342496060434,3.033941925130737,1
65,9,2,11.575336682388013,3.937384513873265,3.9683948410726906,1
65,10,1,26.961793037739664,3.6484052774595614,3.4389609627726543,1
65,11,3,11.010534106955006,0.6431799064419524,3.619901189185836,1
65,12,3,13.937670310797458,0.4065344359085854,2.727730938569082,1
65,13,1,18.657960740565407,4.257891428444529,3.3832056547280382,1
65,14,1,16.638392728803417,0.7153603435735123,0.3649741985841898,-1
65,15,3,27.62960363294439,4.384902164991411,1.7893015058669586,1
65,16,2,12.858456413518772,3.464995113031058,3.822947572579913,-1
65,17,2,17.8076221673589,2.6397010623982298,0.7765355182049405,1
65,18,3,24.66420041824796,1.1499285909121388,4.6220253815591565,1
65,19,2,15.193588454441604,0.5148523246134595,0.3722938578061929,-1
65,20,3,10.190067743092111,2.4535676899486503,2.447687330578408,1
65,21,3,14.962319928186274,2.2989208201339912,0.3963091137357616,-1
65,22,1,19.07025137821746,2.9649832614140688,0.8653940995296944,1
65,23,3,28.43908940342918,3.4795637929270837,1.937075065417876,1
70,1,1,17.87839920218326,0.8657129521156914,0.3119200443150521,-1
70,2,3,18.834848414743323,1.900274040026596,0.665862192103831,-1
70,3,1,16.749085517690798,3.019603410297522,1.4441973109032449,-1
70,4,3,16.090384705193795,0.6982993125726406,2.698931610804838,-1
70,5,2,10.071316902386926,1.9213716308013848,4.53381147601667,1
70,6,1,25.15436287892532,0.1065978808733747,4.811738119835166,1
70,7,1,14.37705783475093,2.4925493881255925,4.117082249207681,1
70,8,3,18.12821131552564,1.1329542719570034,1.400526770004068,-1
70,9,1,25.73332255611601,4.668510745326667,1.7680009860704329,-1
70,10,1,17.96227103164872,2.587503678934998,2.3400159906007936,-1
70,11,3,14.210865016317545,0.1767901754621487,3.457281347196075,-1
70,12,2,14.91942882942325,0.4009404642156194,4.070674004496823,1
70,13,1,18.87264128091017,0.5760213332066327,3.4018754667116107,1
70,14,1,24.59065926702247,4.548648678021742,3.561708867043609,1
70,15,2,17.894797202027917,3.3419759252584136,2.7837987032709406,1
70,16,2,29.353199933102253,4.174535889712985,1.3184914255483438,-1
70,17,3,28.071320887082575,3.472651428248,0.4908464257051292,-1
70,18,2,14.094160832046809,3.7654304652798327,1.6334613151575033,-1
70,19,3,25.170804201434617,4.478248892811728,0.4195588472311856,1
70,20,2,10.20195395538614,0.2812060496564256,2.4993613267905026,1
70,21,2,27.13149544262676,2.0332908808849077,0.9081248435543138,1
70,22,3,22.661813450678864,1.3190297358158485,2.90819063677123,1
70,23,2,29.73151454439375,0.5822167125485306,1.5241987579889489,-1
70,24,2,28.104514026956625,2.439100007160531,4.678700316867819,1
70,25,1,26.28754187759189,3.901965888736057,1.8691263162605272,1
70,26,2,27.560735926186247,2.1009883202396744,0.4766718977490419,-1
70,27,3,21.967924839998908,0.1062601336923751,3.482476789079478,1
70,28,2,22.9043161117902,1.5335570990227023,2.518905428235543,1
70,29,2,26.311272694228407,1.7183216550888958,1.509302775001418,1
75,1,1,17.77767619809822,3.39439253142868,0.6874070986831765,1
75,2,3,23.67777416633843,4.070716736790817,2.1754686423254905,1
75,3,1,19.53962277670327,2.100594945134655,1.372278025856291,-1
75,4,1,17.109056373166915,4.604531299458634,1.5798777414674063,-1
75,5,3,29.722885467567504,2.169975679692592,1.670278627399782,-1
75,6,3,20.88589853905591,4.4227868429524895,0.0540349608120821,-1
75,7,2,16.438133836835977,2.3537327623271995,3.7907828339156255,-1
75,8,2,15.6131502514339,0.5366406188562017,1.128659342710046,-1
75,9,2,18.43437869965811,1.901186023014648,4.116319144105402,1
75,10,1,16.37848777257014,3.895015084286137,3.339158986808749,1
75,11,1,14.831676564339114,1.3433362855903734,0.0157331441602254,-1
75,12,2,15.1151036074593,2.644531614611774,1.8695254080919044,-1
75,13,1,24.92350878798267,1.3914093240587866,1.8096993752966215,-1
75,14,1,17.033710179162238,4.927252698767491,0.8942423551069961,-1
75,15,2,11.960497558665155,1.3487174731811769,1.6330048430533928,-1
75,16,2,28.88443624312449,2.808229649204696,2.2498304999133385,1
75,17,3,24.71461136738049,3.750415077217264,2.106332889932673,1
75,18,3,10.575737953815898,1.901827088824789,4.609273462654067,1
75,19,3,26.66230157346752,3.3844748812490093,4.793470512203431,1
75,20,3,22.13032271557273,1.7212142079802235,1.1292302108080277,-1
75,21,3,21.19959751794457,4.290333797083959,2.371329430147056,1
75,22,2,10.522035566096468,3.945575416102687,0.8452695643709301,-1
75,23,3,18.01656582874049,1.0290668414514608,0.6883068625756178,-1
75,24,3,27.2643887888856,3.660063548933081,4.721862624535466,1
75,25,1,17.46183277316868,1.4267996460505727,0.2780068732279478,-1
75,26,3,21.58291436319797,3.230597906556329,3.873631215359816,1
80,1,2,17.592987327400554,3.306886180914035,1.417256488277513,1
80,2,3,19.36209264665633,4.746919266158524,2.983904176467808,1
80,3,1,23.40860900779046,2.33131763295392,2.760073179417517,1
80,4,1,11.088301943062463,3.97846738355414,4.40249476947728,1
80,5,1,20.962188026564725,2.749512574018673,0.7792670405442237,-1
80,6,3,23.351207132249563,1.9851044913315548,4.207241752116041,1
80,7,2,18.137236124430675,4.555554845309072,4.1693249007576645,1
80,8,3,25.14978093518571,4.3068160760899605,4.0298079109910425,1
80,9,1,22.95939827084142,1.161877868201061,0.2214216240449101,-1
80,10,1,27.10781707809409,3.3227514882214884,3.3521783353969448,1
80,11,3,24.0890995651326,1.74853827514778,3.606744272802805,1
80,12,2,23.15659724379448,4.029883011301797,2.8048044661874822,1
80,13,2,19.654229903153286,2.362569003063813,0.3270884401751733,-1
80,14,2,14.173102447698724,0.1451721201530287,0.9541588363404284,1
80,15,3,19.94436750977066,2.7179732932199023,3.1816778467926685,1
80,16,1,28.582534951788837,3.565747872859941,4.719785449080832,1
80,17,3,18.589252063555783,4.831831284492185,4.4181479078906944,1
80,18,3,17.275048763827698,0.6848616370029675,3.2240047501742355,-1
80,19,2,10.855705256013188,4.229365813925481,4.41199834265422,-1
80,20,1,17.619429077467995,4.718734966441545,0.1691439037642628,-1
85,1,3,21.861727902413143,3.654276507264023,0.5014714401385795,-1
85,2,1,11.075538004541889,2.2582204849865333,0.6958369149382854,-1
85,3,3,25.60953861929338,3.5459007452135234,2.78079280557642,1
85,4,2,29.414704620682706,1.957330087764539,3.4878211668552157,-1
85,5,2,15.38581737468786,3.4298413949345936,0.0708190846982431,-1
85,6,3,13.310428243531256,4.328928259484945,4.9241639725501845,1
85,7,3,18.42918161913497,1.4485694860950922,3.024638632737896,-1
85,8,2,22.83432610243009,3.448604939438548,2.6945473714474257,-1
85,9,1,29.01122962015044,4.021528811616853,1.303021599234981,1
85,10,1,20.21944163175775,0.0449355691379593,2.7446884825188267,-1
85,11,3,25.38372320067623,0.4440823928094972,0.1203833392074027,-1
85,12,3,14.060457113487086,0.7632855238385983,4.726069797100852,1
85,13,3,27.278311057075637,1.222172984882191,3.003678068961528,1
85,14,1,28.072264790461688,1.2702487019318276,1.4480871827404012,1
90,1,1,19.727838145324203,4.871022509498932,4.017123527709376,1
90,2,1,15.1440525978747,0.8861651906023466,0.966021989619909,1
90,3,2,24.765893854317817,0.6504040418945506,3.742528428474381,1
90,4,2,19.49541365836684,3.573192550049193,2.636716666326446,-1
90,5,3,25.515032159204853,1.6447341218859028,0.5612356087644654,1
90,6,1,16.580119127717154,3.933754744799221,2.0872150325031007,-1
90,7,3,25.773017296711014,0.6437363830174786,4.936625319147504,1
90,8,1,22.459216159567376,4.414851813364165,3.5709694213411125,1
90,9,3,18.733331429266027,2.7615372304847514,2.2993469832950506,1
90,10,1,11.864167825841234,0.4378353335698304,0.4814245951584145,-1
90,11,3,26.42957954617565,4.7756962645069,0.334227156369874,1
90,12,3,19.188731672422207,0.1233103276128616,4.757185059537669,1
90,13,1,20.47282015663261,3.551397759479245,2.3716200002931664,-1
90,14,1,16.985864745572023,4.332956539555462,3.497803545079296,1
90,15,3,24.63867647127171,0.6812711321204468,3.4665488350551303,1
90,16,1,14.405983107684865,2.46499815867792,4.491401159091836,-1
90,17,3,27.446238508017483,4.952904950618816,0.0592572520317041,-1
90,18,1,23.673975744342,2.070515147240651,4.849528628037975,1
90,19,3,23.807603175736496,3.3383920588321843,2.572707051815772,-1
90,20,1,13.842834383230407,3.8662296149961968,4.674742012123321,1
90,21,1,20.082837503616823,3.322764112973057,4.013490746349867,1
90,22,1,23.29784101515664,1.2127384313292162,4.477196916706237,1
95,1,3,26.13075261379772,2.3852455302099558,3.3233295677149672,-1
95,2,2,29.508313908924325,2.476920202286068,0.6704378284722584,-1
95,3,3,24.88516415684144,2.8882378499055346,4.777434068399694,1
95,4,1,25.48934311038174,0.1264188550134221,4.304332253105905,1
95,5,1,20.786728714917302,0.8431190206410943,0.902486925219444,1
95,6,1,29.71019236970298,0.3811431731660336,0.252224505386478,-1
95,7,1,24.07604651949934,0.3920442552803199,4.061173607621015,-1
95,8,1,27.62964367761224,3.0681228707842485,2.26611110050401,-1
95,9,3,14.83095771595589,1.164149121016647,3.938269987566439,1
95,10,1,13.528757893015912,1.338894132418365,1.3955410285051306,1
95,11,2,15.278371255068029,2.141754514695246,3.3363042318094487,1
95,12,1,24.168802506381247,0.0258029719532881,4.256080207870531,-1
95,13,3,29.619111467815213,2.644117067311365,2.3905693529464376,1
95,14,1,12.062820980166446,1.6570240091078048,2.867853667843195,-1
95,15,3,11.63318108128747,1.0464053483132796,3.864443041912154,1
95,16,2,23.96959314608125,0.5969982780958566,2.874124407747099,-1
